	state	city	municipality	edgar_emission_2015(tons_CO2)
2368	Yucatán	Tecoh	Tecoh, Yucatán	6928.124258910556
2369	Yucatán	TekaldeVenegas	TekaldeVenegas, Yucatán	619.0082233063006
2370	Yucatán	Tekantó	Tekantó, Yucatán	1632.2729165348023
2371	Yucatán	Tekax	Tekax, Yucatán	15683.888985757258
2372	Yucatán	Tekit	Tekit, Yucatán	559.0171729933311
2373	Yucatán	Tekom	Tekom, Yucatán	5346.402581064382
2374	Yucatán	TelchacPueblo	TelchacPueblo, Yucatán	868.820048420678
2375	Yucatán	TelchacPuerto	TelchacPuerto, Yucatán	127.71615770708473
2376	Yucatán	Temax	Temax, Yucatán	2129.5887964280414
2377	Yucatán	Temozón	Temozón, Yucatán	4648.297689741137
2378	Yucatán	Tepakán	Tepakán, Yucatán	1623.52128662818
2379	Yucatán	Tetiz	Tetiz, Yucatán	3528.5766167934844
2380	Yucatán	Teya	Teya, Yucatán	727.012459243791
2381	Yucatán	Ticul	Ticul, Yucatán	11307.193564791209
2382	Yucatán	Timucuy	Timucuy, Yucatán	3874.460030843711
2383	Yucatán	Tinum	Tinum, Yucatán	3546.6761547937126
2384	Yucatán	Tixcacalcupul	Tixcacalcupul, Yucatán	4366.6219848071205
2385	Yucatán	Tixkokob	Tixkokob, Yucatán	4823.874761899555
2386	Yucatán	Tixmehuac	Tixmehuac, Yucatán	1440.2294375768122
2387	Yucatán	Tixpéhual	Tixpéhual, Yucatán	2270.4576087163036
2388	Yucatán	Tizimín	Tizimín, Yucatán	14847.005723407672
2389	Yucatán	Tunkás	Tunkás, Yucatán	3293.909436704734
2390	Yucatán	Tzucacab	Tzucacab, Yucatán	8911.59276770598
2391	Yucatán	Uayma	Uayma, Yucatán	3253.1820529390297
2392	Yucatán	Ucú	Ucú, Yucatán	7822.072975187528
2393	Yucatán	Umán	Umán, Yucatán	60333.6042946659
2394	Yucatán	Valladolid	Valladolid, Yucatán	16432.24633718784
2395	Yucatán	Xocchel	Xocchel, Yucatán	1773.5210448710734
2396	Yucatán	Yaxcabá	Yaxcabá, Yucatán	7167.9465809550675
2397	Yucatán	Yaxkukul	Yaxkukul, Yucatán	1730.2321389596466
2398	Yucatán	Yobaín	Yobaín, Yucatán	629.4742931262342
2399	Zacatecas	Apozol	Apozol, Zacatecas	1517.8215969405185
2400	Zacatecas	Apulco	Apulco, Zacatecas	3612.9427098033025
2401	Zacatecas	Atolinga	Atolinga, Zacatecas	2802.015763758147
2402	Zacatecas	BenitoJuárez	BenitoJuárez, Zacatecas	3747.4597749521495
2403	Zacatecas	Calera	Calera, Zacatecas	10232.060860927078
2404	Zacatecas	CañitasdeFelipePescador	CañitasdeFelipePescador, Zacatecas	2145.6438270306994
2405	Zacatecas	Chalchihuites	Chalchihuites, Zacatecas	6020.338317640867
2406	Zacatecas	ConcepcióndelOro	ConcepcióndelOro, Zacatecas	2869.411918707486
2407	Zacatecas	Cuauhtémoc	Cuauhtémoc, Zacatecas	9759.791166623683
2408	Zacatecas	ElPlateadodeJoaquínAmaro	ElPlateadodeJoaquínAmaro, Zacatecas	1138.950787100203
2409	Zacatecas	ElSalvador	ElSalvador, Zacatecas	996.6938768111609
2410	Zacatecas	Fresnillo	Fresnillo, Zacatecas	69348.60449674322
2411	Zacatecas	GenaroCodina	GenaroCodina, Zacatecas	5576.489002381823
2412	Zacatecas	GeneralEnriqueEstrada	GeneralEnriqueEstrada, Zacatecas	5324.322760010264
2413	Zacatecas	GeneralFranciscoR.Murguía	GeneralFranciscoR.Murguía, Zacatecas	8106.062236642306
2414	Zacatecas	GeneralPánfiloNatera	GeneralPánfiloNatera, Zacatecas	6396.278490579382
2415	Zacatecas	Guadalupe	Guadalupe, Zacatecas	29643.192786977284
2416	Zacatecas	Huanusco	Huanusco, Zacatecas	5970.509061691891
2417	Zacatecas	Jalpa	Jalpa, Zacatecas	8407.583012098288
2418	Zacatecas	Jerez	Jerez, Zacatecas	15750.125981855965
2419	Zacatecas	JiménezdelTeul	JiménezdelTeul, Zacatecas	3095.296620223802
2420	Zacatecas	JuanAldama	JuanAldama, Zacatecas	3501.5964513809395
2421	Zacatecas	Juchipila	Juchipila, Zacatecas	4664.8250364388605
2422	Zacatecas	Loreto	Loreto, Zacatecas	12345.942703804241
2423	Zacatecas	LuisMoya	LuisMoya, Zacatecas	5116.220775889387
2424	Zacatecas	Mazapil	Mazapil, Zacatecas	13148.711971053695
2425	Zacatecas	MelchorOcampo	MelchorOcampo, Zacatecas	869.9611475317255
2426	Zacatecas	MezquitaldelOro	MezquitaldelOro, Zacatecas	1436.7591158126647
2427	Zacatecas	MiguelAuza	MiguelAuza, Zacatecas	11274.267126887338
2428	Zacatecas	Momax	Momax, Zacatecas	494.517809086672
2429	Zacatecas	MonteEscobedo	MonteEscobedo, Zacatecas	4584.798582402902
2430	Zacatecas	Morelos	Morelos, Zacatecas	5022.557020734889
2431	Zacatecas	MoyahuadeEstrada	MoyahuadeEstrada, Zacatecas	2861.2437284225116
2432	Zacatecas	NochistlándeMejía	NochistlándeMejía, Zacatecas	8952.196359219088
2433	Zacatecas	NoriadeÁngeles	NoriadeÁngeles, Zacatecas	9175.242121045269
2434	Zacatecas	Ojocaliente	Ojocaliente, Zacatecas	14641.675814557404
2435	Zacatecas	Pánuco	Pánuco, Zacatecas	8834.790941095926
2436	Zacatecas	Pinos	Pinos, Zacatecas	34267.66267639977
2437	Zacatecas	RíoGrande	RíoGrande, Zacatecas	18596.144163727182
2438	Zacatecas	SainAlto	SainAlto, Zacatecas	12061.069658381828
2439	Zacatecas	SantaMaríadelaPaz	SantaMaríadelaPaz, Zacatecas	1249.8260114341042
2440	Zacatecas	Sombrerete	Sombrerete, Zacatecas	25707.932940864775
2441	Zacatecas	Susticacán	Susticacán, Zacatecas	2200.0582116373716
2442	Zacatecas	Tabasco	Tabasco, Zacatecas	4300.1521078441065
2443	Zacatecas	Tepechitlán	Tepechitlán, Zacatecas	5558.183817687239
2444	Zacatecas	Tepetongo	Tepetongo, Zacatecas	5693.305531000795
2445	Zacatecas	TeúldeGonzálezOrtega	TeúldeGonzálezOrtega, Zacatecas	2166.091176445274
2446	Zacatecas	TlaltenangodeSánchezRomán	TlaltenangodeSánchezRomán, Zacatecas	4531.175088479146
2447	Zacatecas	Trancoso	Trancoso, Zacatecas	2965.008112545712
2448	Zacatecas	TrinidadGarcíadelaCadena	TrinidadGarcíadelaCadena, Zacatecas	1889.410778506795
2449	Zacatecas	Valparaíso	Valparaíso, Zacatecas	16635.698542897302
2450	Zacatecas	Vetagrande	Vetagrande, Zacatecas	3433.534063972674
2451	Zacatecas	VilladeCos	VilladeCos, Zacatecas	12522.650753484037
2452	Zacatecas	VillaGarcía	VillaGarcía, Zacatecas	9347.453108310843
2453	Zacatecas	VillaGonzálezOrtega	VillaGonzálezOrtega, Zacatecas	3614.933935934623
2454	Zacatecas	VillaHidalgo	VillaHidalgo, Zacatecas	5243.747406532667
2455	Zacatecas	Villanueva	Villanueva, Zacatecas	9994.522739489277
2456	Zacatecas	Zacatecas	Zacatecas, Zacatecas	50714.44648832521
