	region	municipality	total_area_ghs	nres_area_ghs	res_area_ghs	msft_commercial_bldg_area	msft_commercial_bldg_count	msft_residential_bldg_area	msft_residential_bldg_count	msft_building_count	msft_area_sum	avgPOP2015	sumPOP2015	boundary_area	sum_population_density	index_gt	city	year	city_id	total_area	population	city_type	wastewater	railway_length	road_length	RES-electricity	COM-electricity	MUN-electricity	IND-electricity	AFF-electricity	RES-coal	COM-coal	MUN-coal	IND-coal	AFF-coal	RES-natural_gas	COM-natural_gas	MUN-natural_gas	IND-natural_gas	AFF-natural_gas	RES-oil	COM-oil	MUN-oil	IND-oil	AFF-oil	RES-kerosene	COM-kerosene	MUN-kerosene	IND-kerosene	AFF-kerosene	RES-lpg	COM-lpg	MUN-lpg	IND-lpg	AFF-lpg	RES-biomass	COM-biomass	MUN-biomass	IND-biomass	AFF-biomass	RES-district_heating	COM-district_heating	MUN-district_heating	IND-district_heating	AFF-district_heating	gt_point_geometry	res_com_electricity	res_com_non_electricity	res_com_non_electricity_adjusted	bottom_up_emissions_estimate_ghs	bottom_up_emissions_estimate_msft	bottom_up_emissions_estimate_ghs_adjusted	absolute_percent_error_ghs	absolute_percent_error_msft	absolute_percent_error_ghs_adjusted	state_x	city_x	state_y	city_y	NAME_x	LABEL_x	FIPSCODE_x	NAME_y	LABEL_y	FIPSCODE_y
968	mexico	linares, nuevoleón	7029582.0	213509.0	6816073.0	1200824.573284764	1617.0	3353120.2809908935	38383	40000	4553944.854275658	26.643086305570925	85764.09481763281	2519814855.4381437	3.4035871577048945e-05	62.0	Linares	2016.0	8582453.0		86373.0	URB				160000000.0	57000000.0									29000000.0	7000000.0					960000.0				1400000.0					180000000.0	32000000.0														POINT (-99.56411 24.86323)	217000000.0	250360000.0	14628.5348	156283.6480746869	98763.7751442384	92551.17638982958	968.347925553603	575.1446846490628	532.6756415128438	NuevoLeón	Linares	NuevoLeón	Linares						
969	mexico	losaldamas, nuevoleón	801598.0		801598.0	5346.701081315269	13.0	58417.79139257029	486	499	63764.49247388556	1.3741782981849024	1247.7538947518915	698418831.851617	1.7865410235916775e-06																																																			None					1409.6683156134734					NuevoLeón	LosAldamas	NuevoLeón	LosAldamas						
970	mexico	losramones, nuevoleón	2637929.0		2637929.0	167903.98830100655	286.0	494233.9353539311	4814	5100	662137.9236549377	2.683185989546222	4663.377249831334	1346191313.3629663	3.464126683585257e-06																																																			None					14375.76072966999					NuevoLeón	LosRamones	NuevoLeón	LosRamones						
971	mexico	marín, nuevoleón	1464535.0	223569.0	1240966.0	563394.3312214478	416.0	361654.777616664	3461	3877	925049.1088381119	16.277715004980564	5599.533961713314	265305861.45560873	2.1105956464705677e-05																																																			None				32141.811785992202	19316.10537546173	19034.38093966458				NuevoLeón	Marín	NuevoLeón	Marín						
972	mexico	mierynoriega, nuevoleón	1567988.0		1567988.0	35662.36479947831	71.0	313587.4091299349	4235	4306	349249.77392941323	5.543107575897919	7023.1172986626625	1002593673.3894942	7.004948749496323e-06																																																			None					7706.120284142511					NuevoLeón	MieryNoriega	NuevoLeón	MieryNoriega						
973	mexico	mina, nuevoleón	1216185.0	19823.0	1196362.0	124247.5409434383	157.0	269266.37487553497	2945	3102	393513.9158189733	1.0814492219886107	5435.363789714757	3877650056.9853354	1.4017159129466315e-06																																																			None				27078.531409467003	8486.517992071706	16035.906300686358				NuevoLeón	Mina	NuevoLeón	Mina						
974	mexico	montemorelos, nuevoleón	7458830.0	291473.0	7167357.0	1623555.781118945	2222.0	3892310.124209265	43310	45532	5515865.90532821	26.454346984232433	63754.97623200016	1876778029.1482427	3.397044042599685e-05	496.0	Montemorelos	2016.0	8582458.0		64650.0	URB				130000000.0	47000000.0									23000000.0	5800000.0					790000.0				1100000.0					140000000.0	26000000.0														POINT (-99.8443 25.16697)	177000000.0	196690000.0	11492.5967	165675.21615532084	119230.67185790578	98112.86300718099	1341.5820939346183	937.4563292376369	753.7049160280809	NuevoLeón	Montemorelos	NuevoLeón	Montemorelos						
975	mexico	monterrey, nuevoleón	58876473.0	4992377.0	53884096.0	38385775.81612561	41328.0	18415826.08858412	146253	187581	56801601.904709734	2633.935683873585	1116788.7299624	326131565.820507	0.003424350314428156	244.0	Monterrey	2016.0	8582459.0		1193631.0	URB				2200000000.0	3100000000.0									410000000.0	380000000.0					52000000.0				20000000.0					2500000000.0	1700000000.0														POINT (-100.28394 25.57681)	5300000000.0	5062000000.0	295772.66000000003	1301477.1454254265	1177231.8789884117	770734.7655209375	340.02618275314103	298.01916748776296	160.58350542641006	NuevoLeón	Monterrey	NuevoLeón	Monterrey						
976	mexico	parás, nuevoleón	528465.0	26.0	528439.0	35982.58353505755	63.0	66436.12743870539	492	555	102418.71097376292	0.7322143122037617	1110.0368973009026	1175005338.3606951	9.447079609438771e-07																																																			None				11786.399057161801	2200.2504390729423	6979.905521651218				NuevoLeón	Parás	NuevoLeón	Parás						
977	mexico	pesquería, nuevoleón	5639061.0	855388.0	4783673.0	2181594.664568797	1543.0	1821347.172766053	22040	23583	4002941.83733485	92.2998102705156	38858.22012388706	324549954.52950764	0.00011972955035602732																																																			None				123771.88287749844	84184.6819148772	73297.70904005457				NuevoLeón	Pesquería	NuevoLeón	Pesquería						
978	mexico	rayones, nuevoleón	308369.0		308369.0	23498.539161409393	46.0	202471.58005479607	2770	2816	225970.11921620546	3.010794849515422	2640.467083025025	686406547.7910116	3.846797632572936e-06																																																			None					4984.99054544717					NuevoLeón	Rayones	NuevoLeón	Rayones						
979	mexico	sabinashidalgo, nuevoleón	4958129.0	54896.0	4903233.0	1328620.7838072386	1972.0	1276067.235666262	9081	11053	2604688.0194735005	18.320406527512805	36970.58037252084	1547218326.6548405	2.389486973855396e-05	540.0	Sabinas Hidalgo	2016.0	8582464.0		37641.0	URB				76000000.0	31000000.0									14000000.0	3900000.0					530000.0				690000.0					87000000.0	17000000.0														POINT (-100.11268 26.50192)	107000000.0	123120000.0	7193.9016	110453.96034984996	54990.726529189706	65410.83531918114	1435.383252251462	664.4075438728507	809.2539619833158	NuevoLeón	SabinasHidalgo	NuevoLeón	SabinasHidalgo						
980	mexico	salinasvictoria, nuevoleón	6405286.0	1063488.0	5341798.0	1764116.1768842558	1121.0	1623515.1841478387	19168	20289	3387631.361032095	15.499860021908065	33557.19694743096	1673972870.4238656	2.0046440142685205e-05	355.0	Salinas Victoria	2016.0	8582465.0		36903.0	URB				62000000.0	16000000.0									11000000.0	1900000.0					260000.0				560000.0					71000000.0	8600000.0														POINT (-100.27742 26.06895)	78000000.0	93320000.0	5452.6876	140375.26615350746	71436.04525038083	83130.23261610711	2474.4234119245607	1210.107060789267	1424.5735445417247	NuevoLeón	SalinasVictoria	NuevoLeón	SalinasVictoria						
981	mexico	sannicolásdelosgarza, nuevoleón	22012315.0	4437370.0	17574945.0	10062232.734937018	10669.0	6474064.664496579	51023	61692	16536297.399433596	5279.7722772940615	411822.23762893677	60667497.75299494	0.006788185649351371	23.0	San Nicolás de los Garza	2016.0	8582466.0		452452.0	URB				870000000.0	740000000.0									160000000.0	91000000.0					12000000.0				7900000.0					990000000.0	410000000.0														POINT (-100.30222 25.74167)	1610000000.0	1670900000.0	97630.687	480584.3794259526	345318.3894646768	284602.06949604914	392.24725769465556	253.69861677269236	191.50882600677502	NuevoLeón	SanNicolásdelosGarza	NuevoLeón	SanNicolásdelosGarza						
982	mexico	sanpedrogarzagarcía, nuevoleón	11669450.0	1063370.0	10606080.0	7851473.645418109	9770.0	2307203.4024941814	16104	25874	10158677.04791229	1466.235739049512	133427.4522535056	70933250.76435219	0.0018810283021818046	438.0	San Pedro Garza García	2016.0	8582440.0		132298.0	URB				220000000.0	790000000.0									40000000.0	97000000.0					13000000.0				2000000.0					250000000.0	440000000.0														POINT (-100.38448 25.63105)	1010000000.0	842000000.0	49198.06	257783.23598002203	208238.87634759408	152659.23234736902	423.97032724465566	323.26643844817073	210.295227794285	NuevoLeón	SanPedroGarzaGarcía	NuevoLeón	SanPedroGarzaGarcía						
983	mexico	santacatarina, nuevoleón	15018853.0	3576864.0	11441989.0	9780010.243727917	7578.0	3288757.0135134514	28544	36122	13068767.257241368	226.09315312657768	267920.38645499456	920071402.2942159	0.0002911952113574336	153.0	Santa Catarina	2016.0	8582468.0		289036.0	URB				500000000.0	280000000.0									92000000.0	34000000.0					4700000.0				4600000.0					570000000.0	150000000.0														POINT (-100.48196 25.60077)	780000000.0	855300000.0	49975.179000000004	326616.97210593015	268640.32740272954	193422.57088113183	553.5583836646791	437.54750413746297	287.03727480622297	NuevoLeón	SantaCatarina	NuevoLeón	SantaCatarina						
984	mexico	santiago, nuevoleón	4856899.0	56092.0	4800807.0	1333937.4668158162	2314.0	3174216.278196979	30343	32657	4508153.745012795	44.51184306087113	42375.27459394932	742112571.6510013	5.710087150211686e-05	478.0	Santiago	2016.0	8582469.0		43633.0	URB				86000000.0	39000000.0									16000000.0	4800000.0					660000.0				780000.0					99000000.0	22000000.0														POINT (-100.18593 25.41159)	125000000.0	143240000.0	8369.5132	108193.41507585996	97431.68660425505	64072.140407924264	1192.7085780312761	1064.1260880531863	665.5420199101218	NuevoLeón	Santiago	NuevoLeón	Santiago						
985	mexico	vallecillo, nuevoleón	860183.0		860183.0	170830.72622995515	136.0	98730.8833559592	767	903	269561.60958591435	0.9009116154752089	2078.403096901307	1771848341.0402348	1.1730141055306668e-06																																																			None					5613.219762629147					NuevoLeón	Vallecillo	NuevoLeón	Vallecillo						
986	mexico	villaldama, nuevoleón	1123561.0	2605.0	1120956.0	99513.34358141747	153.0	173335.0286937866	1349	1502	272848.37227520405	3.5483945405871484	4062.911748972285	882590617.6906903	4.60339331456179e-06																																																			None				25052.921624850842	5853.041386853001	14836.340186236668				NuevoLeón	Villaldama	NuevoLeón	Villaldama						
987	mexico	acatlándepérezfigueroa, oaxaca	4436757.0	23135.0	4413622.0	13278.826985427273	26.0	158497.46481538704	1936	1962	171776.2918008143	50.797699302285906	46987.87185461447	758482817.562551	6.194981714366844e-05	314.0	Acatlán de Pérez Figueroa	2016.0	8582473.0		47182.0	URB				88000000.0	16000000.0									16000000.0	1900000.0					260000.0				800000.0					100000000.0	8700000.0														POINT (-96.52819 18.48357)	104000000.0	127660000.0	7459.1738000000005	98899.8547501811	3800.1564841649965	58568.49398305724	1225.8821607049977	49.05392224317127	685.1874155694996	Oaxaca	AcatlándePérezFigueroa	Oaxaca	AcatlándePérezFigueroa						
988	mexico	ánimastrujano, oaxaca	379740.0		379740.0	29878.638300660048	52.0	149555.7967971987	1948	2000	179434.43509785875	1684.2063395182292	5052.6190185546875	3083998.627088338	0.0016383337444365082																																																			None					3932.199291873979					Oaxaca	ÁnimasTrujano	Oaxaca	ÁnimasTrujano						
989	mexico	cosolapa, oaxaca	1066164.0	27138.0	1039026.0	47222.24824429783	70.0	333787.89608769934	3955	4025	381010.14433199714	112.26866763326484	15942.150803923607	113022907.9953725	0.00014105238563297563																																																			None				23715.50375491776	8387.487385931598	14044.321323662298				Oaxaca	Cosolapa	Oaxaca	Cosolapa						
990	mexico	cuilápamdeguerrero, oaxaca	2208177.0		2208177.0	63312.40671228253	123.0	880795.1374576674	12062	12185	944107.5441699498	384.37938440640767	23062.76306438446	49962244.37673117	0.00046160382408932455																																																			None					20908.79212311248					Oaxaca	CuilápamdeGuerrero	Oaxaca	CuilápamdeGuerrero						
991	mexico	oaxacadejuárez, oaxaca	15867608.0	325483.0	15542125.0	3043458.5879748547	4379.0	7578886.237176361	93219	97598	10622344.825151214	2297.5224385027573	245834.90091979504	90615416.42050749	0.002712947869477089	264.0	Oaxaca de Juárez	2016.0	8582538.0		271046.0	URB				510000000.0	640000000.0									94000000.0	79000000.0					11000000.0				4700000.0					590000000.0	360000000.0														POINT (-96.73556 17.11345)	1150000000.0	1138700000.0	66534.241	353138.4518433991	229806.20629305165	209128.59118166092	430.76197539158693	245.39539767659133	214.3172418268977	Oaxaca	OaxacadeJuárez	Oaxaca	OaxacadeJuárez						
992	mexico	sanagustíndelasjuntas, oaxaca	866192.0	17305.0	848887.0	70448.650308864	90.0	326176.8889688134	4468	4558	396625.5392776774	347.3080285462466	11461.164942026138	26566789.385164488	0.00043140948557473483																																																			None				19278.447262386482	8681.530175965678	11416.696468785274				Oaxaca	SanAgustíndelasJuntas	Oaxaca	SanAgustíndelasJuntas						
993	mexico	sanagustínyatareni, oaxaca	834452.0		834452.0	35460.94096950521	65.0	279204.2107475214	3745	3810	314665.15171702666	780.6722087860107	6245.377670288086	6280104.780897982	0.000994470297579186																																																			None					6935.242888974859					Oaxaca	SanAgustínYatareni	Oaxaca	SanAgustínYatareni						
994	mexico	sanandréshuayápam, oaxaca	563621.0		563621.0	36767.453049189695	68.0	273875.57445175404	3446	3514	310643.0275009437	95.4022850045136	3339.079975157976	27741137.360184383	0.00012036564801955123																																																			None					6842.486127980627					Oaxaca	SanAndrésHuayápam	Oaxaca	SanAndrésHuayápam						
995	mexico	sanantoniodelacal, oaxaca	1368205.0	3680.0	1364525.0	68485.66183377292	118.0	558785.9570191107	8004	8122	627271.6188528836	2168.5264776774816	30359.37068748474	10800567.4063724	0.0028109051631465703																																																			None				30506.7553264962	13830.258766906853	18066.10050435105				Oaxaca	SanAntoniodelaCal	Oaxaca	SanAntoniodelaCal						
996	mexico	sanbartolocoyotepec, oaxaca	1422101.0	16474.0	1405627.0	207282.21672254673	244.0	409628.7927543104	4645	4889	616911.0094768571	256.1961774041876	10247.847096167505	31748366.707577687	0.0003227834423911184																																																			None				31678.936274955242	13275.113127256056	18760.26606202849				Oaxaca	SanBartoloCoyotepec	Oaxaca	SanBartoloCoyotepec						
997	mexico	sanbartoloméquialana, oaxaca	313408.0		313408.0	2907.37403154397	6.0	25988.168519648993	288	294	28895.54255119296	83.64132248224884	2425.598351985216	24071501.10940699	0.00010076639346090916																																																			None					637.6747000787825					Oaxaca	SanBartoloméQuialana	Oaxaca	SanBartoloméQuialana						
998	mexico	sanfelipejalapadedíaz, oaxaca	1219466.0		1219466.0	44407.72877254443	89.0	589246.4705558827	7883	7972	633654.1993284271	169.23299522794915	28600.376193523407	135117646.52376246	0.00021167017728134868																																																			None					14028.829396017722					Oaxaca	SanFelipeJalapadeDíaz	Oaxaca	SanFelipeJalapadeDíaz						
999	mexico	sanjacintoamilpas, oaxaca	1417242.0	767.0	1416475.0	113688.5303790827	171.0	469828.3784389559	5650	5821	583516.9088180385	3606.109130859375	21636.65478515625	4005482.737101832	0.005401759589360122																																																			None				31607.23872373488	12748.846290095313	18717.806772195796				Oaxaca	SanJacintoAmilpas	Oaxaca	SanJacintoAmilpas						
1000	mexico	sanjerónimotlacochahuaya, oaxaca	687590.0	191.0	687399.0	7952.1245872149375	7.0	2382.980412577739	31	38	10335.104999792677	121.63135425912009	5473.410941660404	36744294.18737436	0.00014895947963374168																																																			None				15335.010256564801	211.9387778289587	9081.393073937674				Oaxaca	SanJerónimoTlacochahuaya	Oaxaca	SanJerónimoTlacochahuaya						
1001	mexico	sanjosétenango, oaxaca	640602.0		640602.0			3663.7818066116306	63	63	3663.7818066116306	58.8553291505728	18362.862694978714	258908116.03148782	7.092424515863946e-05																																																			None										Oaxaca	SanJoséTenango	Oaxaca	SanJoséTenango						
1002	mexico	sanjuanbautistatuxtepec, oaxaca	12112882.0	414668.0	11698214.0	834463.3512964824	933.0	3315345.8705213726	42172	43105	4149809.2218178553	152.90638715492355	165138.89812731743	884361473.7130774	0.00018673235213873096	106.0	San Juan Bautista Tuxtepec	2016.0	8582657.0		166223.0	URB				310000000.0	150000000.0									58000000.0	18000000.0					2500000.0				2900000.0					360000000.0	82000000.0														POINT (-96.08871 18.04141)	460000000.0	523400000.0	30582.262000000002	269187.8180387537	90605.66112544012	159413.02584254992	780.2089853221246	196.26867079171618	421.25976110776213	Oaxaca	SanJuanBautistaTuxtepec	Oaxaca	SanJuanBautistaTuxtepec						
1003	mexico	sanjuanguelavía, oaxaca	436294.0		436294.0	1964.8133279563654	1.0	579.149318283403	8	9	2543.962646239768	84.35573033948202	3121.162022560835	32263543.101807676	9.673959281880485e-05																																																			None					52.15093417464356					Oaxaca	SanJuanGuelavía	Oaxaca	SanJuanGuelavía						
1004	mexico	sanlorenzocacaotepec, oaxaca	2207974.0	16935.0	2191039.0	69412.7215800981	104.0	380417.01446887694	4607	4711	449829.736048975	525.5238905242511	18393.33616834879	27830490.970032882	0.0006609059174757008																																																			None				49205.341370842565	9870.572685848983	29139.403159812966				Oaxaca	SanLorenzoCacaotepec	Oaxaca	SanLorenzoCacaotepec						
