	municipality	res_com_non_electricity	res_com_non_electricity-adjusted (metric tonnes CO2/year)	graced_emissions_2019(kgC/hr)	graced_emissions_2019(metric tonnes/year)	absolute_percent_error_graced (percent error)	region	state	city	NAME	LABEL	FIPSCODE
1186	east bay township-23800			184999.10482968448	4439.978515912428		michigan			East Bay	East Bay Township	23800.0
1187	allegan township-01280			129122.5438912755	3098.941053390612		michigan			Allegan	Allegan Township	1280.0
1188	clarence township-15960			23415.269430322667	561.9664663277441		michigan			Clarence	Clarence Township	15960.0
1189	mills township-54340			40694.66318104616	976.6719163451078		michigan			Mills	Mills Township	54340.0
1190	larkin township-46160			287982.371708735	6911.5769210096405		michigan			Larkin	Larkin Township	46160.0
1191	porter township-65760			66374.77803293872	1592.9946727905292		michigan			Porter	Porter Township	65760.0
1192	curtis township-19320			9393.608077156348	225.44659385175237		michigan			Curtis	Curtis Township	19320.0
1193	port sheldon township-65940			229062.50225421131	5497.500054101072		michigan			Port Sheldon	Port Sheldon Township	65940.0
1194	filer township-28040			104196.93152899892	2500.726356695974		michigan			Filer	Filer Township	28040.0
1195	menominee township-53040			191495.8737162845	4595.900969190827		michigan			Menominee	Menominee Township	53040.0
1196	flint township-29020			786694.1675093842	18880.66002022522		michigan			Flint	Flint Township	29020.0
1197	easton township-24220			61727.48867999302	1481.4597283198325		michigan			Easton	Easton Township	24220.0
1198	watersmeet township-84380			13516.417487378363	324.39401969708075		michigan			Watersmeet	Watersmeet Township	84380.0
1199	leslie township-47200			73478.43088232604	1763.4823411758248		michigan			Leslie	Leslie Township	47200.0
1200	marion township-51680	31188017.572200403	1625.831356038807	14473.92964888825	347.374311573318	78.63405018711998	michigan			Marion	Marion Township	51680.0
1201	baraga township-05340	85441750.792456	4454.078468810732	74503.31508085072	1788.079561940417	59.85522988736554	michigan			Baraga	Baraga Township	5340.0
1202	briley township-10660			12046.44076107257	289.1145782657417		michigan			Briley	Briley Township	10660.0
1203	winfield township-87880			29380.129058082854	705.1230973939885		michigan			Winfield	Winfield Township	87880.0
1204	gourley township-33160			4748.535959556372	113.96486302935294		michigan			Gourley	Gourley Township	33160.0
1205	thetford township-79460			145047.49958646018	3481.1399900750444		michigan			Thetford	Thetford Township	79460.0
1206	sebewaing township-72200	133884097.840568	6979.378020428809	44753.87941043354	1074.093105850405	84.61047527864936	michigan			Sebewaing	Sebewaing Township	72200.0
1207	riley township-68600			45315.4518714049	1087.5708449137176		michigan			Riley	Riley Township	68600.0
1208	eagle township-23580	3544559.2502512	184.77787371559504	93890.02162321976	2253.3605189572745	1119.4969417310128	michigan			Eagle	Eagle Township	23580.0
1209	faithorn township-27300			3451.256177947698	82.83014827074474		michigan			Faithorn	Faithorn Township	27300.0
1210	belknap township-06920			5760.388160092411	138.24931584221787		michigan			Belknap	Belknap Township	6920.0
1211	kinderhook township-43260			28592.7986830359	686.2271683928616		michigan			Kinderhook	Kinderhook Township	43260.0
1212	hudson township-39700			6221.219212988971	149.3092611117353		michigan			Hudson	Hudson Township	39700.0
1213	milton township-54440			26290.573137101528	630.9737552904367		michigan			Milton	Milton Township	54440.0
1214	houghton township-39380			549.7771997497281	13.194652793993477		michigan			Houghton	Houghton Township	39380.0
1215	woodstock township-88640	20522512.61881	1069.838582818565	72204.87662911516	1732.9170390987638	61.97929920729456	michigan			Woodstock	Woodstock Township	88640.0
1216	manlius township-50840			56180.91331892579	1348.341919654219		michigan			Manlius	Manlius Township	50840.0
1217	chocolay township-15660			75710.38776511677	1817.0493063628023		michigan			Chocolay	Chocolay Township	15660.0
1218	bingham township-08400			112474.94843403697	2699.398762416887		michigan			Bingham	Bingham Township	8400.0
1219	buchanan township-11420			98240.20543613176	2357.7649304671622		michigan			Buchanan	Buchanan Township	11420.0
1220	seville township-72580			16124.41348315305	386.9859235956732		michigan			Seville	Seville Township	72580.0
1221	zeeland township-89280			134316.28852190252	3223.5909245256603		michigan			Zeeland	Zeeland Township	89280.0
1222	fremont township-30680			22814.19077776847	547.5405786664433		michigan			Fremont	Fremont Township	30680.0
1223	henderson township-37640			4729.003564342103	113.49608554421047		michigan			Henderson	Henderson Township	37640.0
1224	spring lake township-75840	246853813.813604	12868.489314103175	293122.75044723635	7034.946010733673	45.33199788242627	michigan			Spring Lake	Spring Lake Township	75840.0
1225	richmond township-68400			139117.693849604	3338.824652390496		michigan			Richmond	Richmond Township	68400.0
1226	danby township-19720			71387.99510759713	1713.311882582331		michigan			Danby	Danby Township	19720.0
1227	vernon township-82040	39226113.987996005	2044.8573221942315	86083.04107891787	2065.992985894029	1.0336009006788769	michigan			Vernon	Vernon Township	82040.0
1228	middle branch township-53660			9707.092234302032	232.9702136232488		michigan			Middle Branch	Middle Branch Township	53660.0
1229	boyne valley township-09860	23498400.671708	1224.971627016138	11910.44425719784	285.8506621727481	76.66471158446004	michigan			Boyne Valley	Boyne Valley Township	9860.0
1230	horton township-39320			23590.39704086809	566.1695289808342		michigan			Horton	Horton Township	39320.0
1231	st charles township-70660	145804887.27234542	7600.808773507367	43903.71272311176	1053.6891053546824	86.13714491769194	michigan			St Charles	St Charles Township	70660.0
1232	woodbridge township-88300			13773.091376875973	330.55419304502334		michigan			Woodbridge	Woodbridge Township	88300.0
1233	golden township-32780			26832.750919060712	643.9860220574571		michigan			Golden	Golden Township	32780.0
1234	frenchtown township-30820			591178.555367975	14188.2853288314		michigan			Frenchtown	Frenchtown Township	30820.0
1235	leoni township-46980			372430.86498720886	8938.340759693012		michigan			Leoni	Leoni Township	46980.0
1236	goodwell township-33000			13210.47625757596	317.05143018182304		michigan			Goodwell	Goodwell Township	33000.0
1237	meyer township-53460			11169.46510808638	268.0671625940731		michigan			Meyer	Meyer Township	53460.0
1238	lafayette township-44080			7811.510580698661	187.47625393676788		michigan			Lafayette	Lafayette Township	44080.0
1239	torch lake township-80120			25100.366613972103	602.4087987353306		michigan			Torch Lake	Torch Lake Township	80120.0
1240	deerfield township-21160			46155.75499913588	1107.738119979261		michigan			Deerfield	Deerfield Township	21160.0
1241	long lake township-49240			113707.43076008504	2728.978338242041		michigan			Long Lake	Long Lake Township	49240.0
1242	doyle township-22960			6173.609655105133	148.1666317225232		michigan			Doyle	Doyle Township	22960.0
1243	maple grove township-51060			42728.305749553234	1025.4793379892776		michigan			Maple Grove	Maple Grove Township	51060.0
1244	bear creek township-06380			157598.8409289622	3782.372182295093		michigan			Bear Creek	Bear Creek Township	6380.0
1245	grant township-34260			24223.21732575905	581.3572158182172		michigan			Grant	Grant Township	34260.0
1246	ensign township-26140			5754.6872826283525	138.11249478308048		michigan			Ensign	Ensign Township	26140.0
1247	monitor township-54980			360909.9325580505	8661.838381393212		michigan			Monitor	Monitor Township	54980.0
1248	elkland township-25300	145787650.05216	7599.9101972191	52075.90036561301	1249.8216087747123	83.55478451269019	michigan			Elkland	Elkland Township	25300.0
1249	clinton township-16540			7542.876566339447	181.02903759214672		michigan			Clinton	Clinton Township	16540.0
1250	charlevoix township-14800			41937.98391613843	1006.5116139873224		michigan			Charlevoix	Charlevoix Township	14800.0
1251	hamlin township-36200			45741.47869264275	1097.795488623426		michigan			Hamlin	Hamlin Township	36200.0
1252	holland township-38660			450514.7625356101	10812.354300854642		michigan			Holland	Holland Township	38660.0
1253	hartwick township-37060			14744.619307490066	353.8708633797616		michigan			Hartwick	Hartwick Township	37060.0
1254	chippewa township-15580			146036.94007633865	3504.8865618321274		michigan			Chippewa	Chippewa Township	15580.0
1255	cedar creek township-14100			68348.29686634126	1640.3591247921902		michigan			Cedar Creek	Cedar Creek Township	14100.0
1256	casco township-13720			90235.08706663964	2165.6420895993515		michigan			Casco	Casco Township	13720.0
1257	bridgewater township-10560			81587.3064720407	1958.095355328977		michigan			Bridgewater	Bridgewater Township	10560.0
1258	richland township-68300			20613.378574757066	494.7210857941696		michigan			Richland	Richland Township	68300.0
1259	washington township-84120			640738.7203696632	15377.729288871918		michigan			Washington	Washington Township	84120.0
1260	juniata township-42140			47110.68721808308	1130.6564932339938		michigan			Juniata	Juniata Township	42140.0
1261	weare township-85040			51457.66560281603	1234.9839744675846		michigan			Weare	Weare Township	85040.0
1262	nottawa township-59400	79515564.070428	4145.146354991412	36174.89122195642	868.1973893269542	79.05508479136068	michigan			Nottawa	Nottawa Township	59400.0
1263	hatton township-37160			10610.118432659372	254.64284238382493		michigan			Hatton	Hatton Township	37160.0
1264	peninsula township-63340			100956.35481155978	2422.952515477434		michigan			Peninsula	Peninsula Township	63340.0
1265	leroy township-47080	75151706.42631201	3917.658456003645	95020.64927321702	2280.4955825572083	41.78932114251956	michigan			Leroy	Leroy Township	47080.0
1266	thornapple township-79620	267281997.38954404	13933.41052391693	103728.52279196416	2489.48454700714	82.13298500942108	michigan			Thornapple	Thornapple Township	79620.0
1267	covert township-18560			76309.29946490444	1831.4231871577065		michigan			Covert	Covert Township	18560.0
1268	sheridan township-73040			11427.94641754792	274.27071402115007		michigan			Sheridan	Sheridan Township	73040.0
1269	columbia township-17440	10386205.6741544	541.4329017936687	30508.048004282573	732.1931521027817	35.232482118681546	michigan			Columbia	Columbia Township	17440.0
1270	north allis township-57940			6843.899195542449	164.25358069301876		michigan			North Allis	North Allis Township	57940.0
1271	new buffalo township-57230	32557936.9279744	1697.2452520553054	59273.562830281655	1422.5655079267597	16.183856976233578	michigan			New Buffalo	New Buffalo Township	57230.0
1272	new buffalo township-57230	39735704.8297592	2071.422292775347	59273.562830281655	1422.5655079267597	31.324215593877376	michigan			New Buffalo	New Buffalo Township	57230.0
1273	laketown township-45180			462646.3083112305	11103.511399469531		michigan			Laketown	Laketown Township	45180.0
1274	bois blanc township-09500			1142.6435677226104	27.42344562534265		michigan			Bois Blanc	Bois Blanc Township	9500.0
1275	irving township-41120	24228850.3391864	1263.0499681817869	57201.55808270405	1372.8373939848973	8.692247224482653	michigan			Irving	Irving Township	41120.0
1276	williams township-87380			142678.43979494955	3424.2825550787893		michigan			Williams	Williams Township	87380.0
1277	wakefield township-82800			9235.48775704398	221.65170616905556		michigan			Wakefield	Wakefield Township	82800.0
1278	baldwin township-04900			9738.661465750254	233.7278751780061		michigan			Baldwin	Baldwin Township	4900.0
1279	north star township-58880			8065.131032858815	193.5631447886116		michigan			North Star	North Star Township	58880.0
1280	victor township-82320			57421.482701758985	1378.115584842216		michigan			Victor	Victor Township	82320.0
1281	westphalia township-86140	35383576.418604	1844.5458387018264	30549.46227619824	733.1870946287578	60.251077569058	michigan			Westphalia	Westphalia Township	86140.0
1282	dover township-22800			5190.702795297397	124.57686708713751		michigan			Dover	Dover Township	22800.0
1283	frankenmuth township-30220			135416.7892932798	3250.002943038716		michigan			Frankenmuth	Frankenmuth Township	30220.0
1284	monroe township-55040			179255.38762887902	4302.1293030930965		michigan			Monroe	Monroe Township	55040.0
1285	gladwin township-32340			19154.883333477355	459.7172000034566		michigan			Gladwin	Gladwin Township	32340.0
1286	hematite township-37580			3597.8756040731755	86.34901449775622		michigan			Hematite	Hematite Township	37580.0
1287	caldwell township-12440			39224.386483131886	941.3852755951654		michigan			Caldwell	Caldwell Township	12440.0
1288	camden township-12780	15329918.127738	799.148631998982	19099.32098135574	458.3837035525378	42.64099502917979	michigan			Camden	Camden Township	12780.0
1289	camden township-12780	9729955.33224064	507.2225714697046	19099.32098135574	458.3837035525378	9.628685840153674	michigan			Camden	Camden Township	12780.0
1290	grant township-34400	18618340.8296216	970.574107448174	56094.55959356054	1346.2694302454531	38.70856639531159	michigan			Grant	Grant Township	34400.0
1291	burt township-11980			13045.54226752578	313.0930144206187		michigan			Burt	Burt Township	11980.0
1292	brampton township-09980			44690.74765777184	1072.5779437865242		michigan			Brampton	Brampton Township	9980.0
1293	moscow township-55640			28247.680552225556	677.9443332534132		michigan			Moscow	Moscow Township	55640.0
